id,year,area[m2],g_value[1],orientation[degree],tilt[degree],shading[1]
454753,1995,7.537223635200001,0.6,180.0,90.0,0.6
454753,1995,7.537223635200001,0.6,270.0,90.0,0.6
454753,2002,5.454569736000001,0.6,0.0,90.0,0.6
454753,2002,5.454569736000001,0.6,90.0,90.0,0.6
454753,2002,5.454569736000001,0.6,180.0,90.0,0.6
454753,2002,5.454569736000001,0.6,270.0,90.0,0.6
454753,2009,5.454569736000001,0.6,0.0,90.0,0.6
454753,2009,5.454569736000001,0.6,90.0,90.0,0.6
454753,2009,5.454569736000001,0.6,180.0,90.0,0.6
454753,2009,5.454569736000001,0.6,270.0,90.0,0.6
456884,1918,6.162490900800001,0.75,0.0,90.0,0.75
456884,1918,6.162490900800001,0.75,90.0,90.0,0.75
456884,1918,6.162490900800001,0.75,180.0,90.0,0.75
456884,1918,6.162490900800001,0.75,270.0,90.0,0.75
456884,1919,6.7905154512,0.75,0.0,90.0,0.75
456884,1919,6.7905154512,0.75,90.0,90.0,0.75
456884,1919,6.7905154512,0.75,180.0,90.0,0.75
456884,1919,6.7905154512,0.75,270.0,90.0,0.75
456884,1949,6.515754710400001,0.75,0.0,90.0,0.75
456884,1949,6.515754710400001,0.75,90.0,90.0,0.75
456884,1949,6.515754710400001,0.75,180.0,90.0,0.75
456884,1949,6.515754710400001,0.75,270.0,90.0,0.75
456884,1958,8.7923437056,0.75,0.0,90.0,0.75
456884,1958,8.7923437056,0.75,90.0,90.0,0.75
456884,1958,8.7923437056,0.75,180.0,90.0,0.75
456884,1958,8.7923437056,0.75,270.0,90.0,0.75
456884,1969,7.76002835088,0.75,0.0,90.0,0.75
456884,1969,7.76002835088,0.75,90.0,90.0,0.75
456884,1969,7.76002835088,0.75,180.0,90.0,0.75
456884,1969,7.76002835088,0.75,270.0,90.0,0.75
456884,1979,4.9064418000000005,0.75,0.0,90.0,0.75
456884,1979,4.9064418000000005,0.75,90.0,90.0,0.75
456884,1979,4.9064418000000005,0.75,180.0,90.0,0.75
456884,1979,4.9064418000000005,0.75,270.0,90.0,0.75
456884,1984,7.771803811200002,0.75,0.0,90.0,0.75
456884,1984,7.771803811200002,0.75,90.0,90.0,0.75
456884,1984,7.771803811200002,0.75,180.0,90.0,0.75
456884,1984,7.771803811200002,0.75,270.0,90.0,0.75
456884,1995,10.440908150400002,0.6,0.0,90.0,0.6
456884,1995,10.440908150400002,0.6,90.0,90.0,0.6
456884,1995,10.440908150400002,0.6,180.0,90.0,0.6
456884,1995,10.440908150400002,0.6,270.0,90.0,0.6
456884,2002,7.555920372000001,0.6,0.0,90.0,0.6
456884,2002,7.555920372000001,0.6,90.0,90.0,0.6
456884,2002,7.555920372000001,0.6,180.0,90.0,0.6
456884,2002,7.555920372000001,0.6,270.0,90.0,0.6
456884,2009,7.555920372000001,0.6,0.0,90.0,0.6
456884,2009,7.555920372000001,0.6,90.0,90.0,0.6
456884,2009,7.555920372000001,0.6,180.0,90.0,0.6
456884,2009,7.555920372000001,0.6,270.0,90.0,0.6
478783,1918,6.162490900800001,0.75,0.0,90.0,0.75
478783,1918,6.162490900800001,0.75,90.0,90.0,0.75
478783,1918,6.162490900800001,0.75,180.0,90.0,0.75
478783,1918,6.162490900800001,0.75,270.0,90.0,0.75
478783,1919,6.7905154512,0.75,0.0,90.0,0.75
478783,1919,6.7905154512,0.75,90.0,90.0,0.75
478783,1919,6.7905154512,0.75,180.0,90.0,0.75
478783,1919,6.7905154512,0.75,270.0,90.0,0.75
478783,1949,6.515754710400001,0.75,0.0,90.0,0.75
478783,1949,6.515754710400001,0.75,90.0,90.0,0.75
478783,1949,6.515754710400001,0.75,180.0,90.0,0.75
478783,1949,6.515754710400001,0.75,270.0,90.0,0.75
478783,1958,8.7923437056,0.75,0.0,90.0,0.75
478783,1958,8.7923437056,0.75,90.0,90.0,0.75
478783,1958,8.7923437056,0.75,180.0,90.0,0.75
478783,1958,8.7923437056,0.75,270.0,90.0,0.75
478783,1969,7.76002835088,0.75,0.0,90.0,0.75
478783,1969,7.76002835088,0.75,90.0,90.0,0.75
478783,1969,7.76002835088,0.75,180.0,90.0,0.75
478783,1969,7.76002835088,0.75,270.0,90.0,0.75
478783,1979,4.9064418000000005,0.75,0.0,90.0,0.75
478783,1979,4.9064418000000005,0.75,90.0,90.0,0.75
478783,1979,4.9064418000000005,0.75,180.0,90.0,0.75
478783,1979,4.9064418000000005,0.75,270.0,90.0,0.75
478783,1984,7.771803811200002,0.75,0.0,90.0,0.75
478783,1984,7.771803811200002,0.75,90.0,90.0,0.75
478783,1984,7.771803811200002,0.75,180.0,90.0,0.75
478783,1984,7.771803811200002,0.75,270.0,90.0,0.75
478783,1995,10.440908150400002,0.6,0.0,90.0,0.6
478783,1995,10.440908150400002,0.6,90.0,90.0,0.6
478783,1995,10.440908150400002,0.6,180.0,90.0,0.6
478783,1995,10.440908150400002,0.6,270.0,90.0,0.6
478783,2002,7.555920372000001,0.6,0.0,90.0,0.6
478783,2002,7.555920372000001,0.6,90.0,90.0,0.6
478783,2002,7.555920372000001,0.6,180.0,90.0,0.6
478783,2002,7.555920372000001,0.6,270.0,90.0,0.6
478783,2009,7.555920372000001,0.6,0.0,90.0,0.6
478783,2009,7.555920372000001,0.6,90.0,90.0,0.6
478783,2009,7.555920372000001,0.6,180.0,90.0,0.6
478783,2009,7.555920372000001,0.6,270.0,90.0,0.6
481776,1918,6.162490900800001,0.75,0.0,90.0,0.75
481776,1918,6.162490900800001,0.75,90.0,90.0,0.75
481776,1918,6.162490900800001,0.75,180.0,90.0,0.75
481776,1918,6.162490900800001,0.75,270.0,90.0,0.75
481776,1919,6.7905154512,0.75,0.0,90.0,0.75
481776,1919,6.7905154512,0.75,90.0,90.0,0.75
481776,1919,6.7905154512,0.75,180.0,90.0,0.75
481776,1919,6.7905154512,0.75,270.0,90.0,0.75
481776,1949,6.515754710400001,0.75,0.0,90.0,0.75
481776,1949,6.515754710400001,0.75,90.0,90.0,0.75
481776,1949,6.515754710400001,0.75,180.0,90.0,0.75
481776,1949,6.515754710400001,0.75,270.0,90.0,0.75
481776,1958,8.7923437056,0.75,0.0,90.0,0.75
481776,1958,8.7923437056,0.75,90.0,90.0,0.75
481776,1958,8.7923437056,0.75,180.0,90.0,0.75
481776,1958,8.7923437056,0.75,270.0,90.0,0.75
481776,1969,7.76002835088,0.75,0.0,90.0,0.75
481776,1969,7.76002835088,0.75,90.0,90.0,0.75
481776,1969,7.76002835088,0.75,180.0,90.0,0.75
481776,1969,7.76002835088,0.75,270.0,90.0,0.75
481776,1979,4.9064418000000005,0.75,0.0,90.0,0.75
481776,1979,4.9064418000000005,0.75,90.0,90.0,0.75
481776,1979,4.9064418000000005,0.75,180.0,90.0,0.75
481776,1979,4.9064418000000005,0.75,270.0,90.0,0.75
481776,1984,7.771803811200002,0.75,0.0,90.0,0.75
481776,1984,7.771803811200002,0.75,90.0,90.0,0.75
481776,1984,7.771803811200002,0.75,180.0,90.0,0.75
481776,1984,7.771803811200002,0.75,270.0,90.0,0.75
481776,1995,10.440908150400002,0.6,0.0,90.0,0.6
481776,1995,10.440908150400002,0.6,90.0,90.0,0.6
481776,1995,10.440908150400002,0.6,180.0,90.0,0.6
481776,1995,10.440908150400002,0.6,270.0,90.0,0.6
481776,2002,7.555920372000001,0.6,0.0,90.0,0.6
481776,2002,7.555920372000001,0.6,90.0,90.0,0.6
481776,2002,7.555920372000001,0.6,180.0,90.0,0.6
481776,2002,7.555920372000001,0.6,270.0,90.0,0.6
481776,2009,7.555920372000001,0.6,0.0,90.0,0.6
481776,2009,7.555920372000001,0.6,90.0,90.0,0.6
481776,2009,7.555920372000001,0.6,180.0,90.0,0.6
481776,2009,7.555920372000001,0.6,270.0,90.0,0.6
497907,1918,2.3081992545600003,0.75,0.0,90.0,0.75
497907,1918,2.3081992545600003,0.75,90.0,90.0,0.75
497907,1918,2.3081992545600003,0.75,180.0,90.0,0.75
497907,1918,2.3081992545600003,0.75,270.0,90.0,0.75
497907,1919,2.5434297518399998,0.75,0.0,90.0,0.75
497907,1919,2.5434297518399998,0.75,90.0,90.0,0.75
497907,1919,2.5434297518399998,0.75,180.0,90.0,0.75
497907,1919,2.5434297518399998,0.75,270.0,90.0,0.75
497907,1949,2.4405164092800002,0.75,0.0,90.0,0.75
497907,1949,2.4405164092800002,0.75,90.0,90.0,0.75
497907,1949,2.4405164092800002,0.75,180.0,90.0,0.75
497907,1949,2.4405164092800002,0.75,270.0,90.0,0.75
497907,1958,3.2932269619200003,0.75,0.0,90.0,0.75
497907,1958,3.2932269619200003,0.75,90.0,90.0,0.75
497907,1958,3.2932269619200003,0.75,180.0,90.0,0.75
497907,1958,3.2932269619200003,0.75,270.0,90.0,0.75
497907,1969,2.906566832016,0.75,0.0,90.0,0.75
497907,1969,2.906566832016,0.75,90.0,90.0,0.75
497907,1969,2.906566832016,0.75,180.0,90.0,0.75
497907,1969,2.906566832016,0.75,270.0,90.0,0.75
497907,1979,1.83773826,0.75,0.0,90.0,0.75
497907,1979,1.83773826,0.75,90.0,90.0,0.75
497907,1979,1.83773826,0.75,180.0,90.0,0.75
497907,1979,1.83773826,0.75,270.0,90.0,0.75
497907,1984,2.91097740384,0.75,0.0,90.0,0.75
497907,1984,2.91097740384,0.75,90.0,90.0,0.75
497907,1984,2.91097740384,0.75,180.0,90.0,0.75
497907,1984,2.91097740384,0.75,270.0,90.0,0.75
497907,1995,3.9107070172800005,0.6,0.0,90.0,0.6
497907,1995,3.9107070172800005,0.6,90.0,90.0,0.6
497907,1995,3.9107070172800005,0.6,180.0,90.0,0.6
497907,1995,3.9107070172800005,0.6,270.0,90.0,0.6
497907,2002,2.8301169204,0.6,0.0,90.0,0.6
497907,2002,2.8301169204,0.6,90.0,90.0,0.6
497907,2002,2.8301169204,0.6,180.0,90.0,0.6
497907,2002,2.8301169204,0.6,270.0,90.0,0.6
497907,2009,2.8301169204,0.6,0.0,90.0,0.6
497907,2009,2.8301169204,0.6,90.0,90.0,0.6
497907,2009,2.8301169204,0.6,180.0,90.0,0.6
497907,2009,2.8301169204,0.6,270.0,90.0,0.6
532637,1918,7.934662840320001,0.75,0.0,90.0,0.75
532637,1918,7.934662840320001,0.75,90.0,90.0,0.75
532637,1918,7.934662840320001,0.75,180.0,90.0,0.75
532637,1918,7.934662840320001,0.75,270.0,90.0,0.75
532637,1919,8.74329090048,0.75,0.0,90.0,0.75
532637,1919,8.74329090048,0.75,90.0,90.0,0.75
532637,1919,8.74329090048,0.75,180.0,90.0,0.75
532637,1919,8.74329090048,0.75,270.0,90.0,0.75
532637,1949,8.38951612416,0.75,0.0,90.0,0.75
532637,1949,8.38951612416,0.75,90.0,90.0,0.75
532637,1949,8.38951612416,0.75,180.0,90.0,0.75
532637,1949,8.38951612416,0.75,270.0,90.0,0.75
532637,1958,11.320792842240001,0.75,0.0,90.0,0.75
532637,1958,11.320792842240001,0.75,90.0,90.0,0.75
532637,1958,11.320792842240001,0.75,180.0,90.0,0.75
532637,1958,11.320792842240001,0.75,270.0,90.0,0.75
532637,1969,9.991610468352,0.75,0.0,90.0,0.75
532637,1969,9.991610468352,0.75,90.0,90.0,0.75
532637,1969,9.991610468352,0.75,180.0,90.0,0.75
532637,1969,9.991610468352,0.75,270.0,90.0,0.75
532637,1979,6.31740672,0.75,0.0,90.0,0.75
532637,1979,6.31740672,0.75,90.0,90.0,0.75
532637,1979,6.31740672,0.75,180.0,90.0,0.75
532637,1979,6.31740672,0.75,270.0,90.0,0.75
532637,1984,10.00677224448,0.75,0.0,90.0,0.75
532637,1984,10.00677224448,0.75,90.0,90.0,0.75
532637,1984,10.00677224448,0.75,180.0,90.0,0.75
532637,1984,10.00677224448,0.75,270.0,90.0,0.75
532637,1995,13.44344150016,0.6,0.0,90.0,0.6
532637,1995,13.44344150016,0.6,90.0,90.0,0.6
532637,1995,13.44344150016,0.6,180.0,90.0,0.6
532637,1995,13.44344150016,0.6,270.0,90.0,0.6
532637,2002,9.728806348800001,0.6,0.0,90.0,0.6
532637,2002,9.728806348800001,0.6,90.0,90.0,0.6
532637,2002,9.728806348800001,0.6,180.0,90.0,0.6
532637,2002,9.728806348800001,0.6,270.0,90.0,0.6
532637,2009,9.728806348800001,0.6,0.0,90.0,0.6
532637,2009,9.728806348800001,0.6,90.0,90.0,0.6
532637,2009,9.728806348800001,0.6,180.0,90.0,0.6
532637,2009,9.728806348800001,0.6,270.0,90.0,0.6
8061,1918,6.162490900800001,0.75,0.0,90.0,0.75
8061,1918,6.162490900800001,0.75,90.0,90.0,0.75
8061,1918,6.162490900800001,0.75,180.0,90.0,0.75
8061,1918,6.162490900800001,0.75,270.0,90.0,0.75
8061,1919,6.7905154512,0.75,0.0,90.0,0.75
8061,1919,6.7905154512,0.75,90.0,90.0,0.75
8061,1919,6.7905154512,0.75,180.0,90.0,0.75
8061,1919,6.7905154512,0.75,270.0,90.0,0.75
8061,1949,6.515754710400001,0.75,0.0,90.0,0.75
8061,1949,6.515754710400001,0.75,90.0,90.0,0.75
8061,1949,6.515754710400001,0.75,180.0,90.0,0.75
8061,1949,6.515754710400001,0.75,270.0,90.0,0.75
8061,1958,8.7923437056,0.75,0.0,90.0,0.75
8061,1958,8.7923437056,0.75,90.0,90.0,0.75
8061,1958,8.7923437056,0.75,180.0,90.0,0.75
8061,1958,8.7923437056,0.75,270.0,90.0,0.75
8061,1969,7.76002835088,0.75,0.0,90.0,0.75
8061,1969,7.76002835088,0.75,90.0,90.0,0.75
8061,1969,7.76002835088,0.75,180.0,90.0,0.75
8061,1969,7.76002835088,0.75,270.0,90.0,0.75
8061,1979,4.9064418000000005,0.75,0.0,90.0,0.75
8061,1979,4.9064418000000005,0.75,90.0,90.0,0.75
8061,1979,4.9064418000000005,0.75,180.0,90.0,0.75
8061,1979,4.9064418000000005,0.75,270.0,90.0,0.75
8061,1984,7.771803811200002,0.75,0.0,90.0,0.75
8061,1984,7.771803811200002,0.75,90.0,90.0,0.75
8061,1984,7.771803811200002,0.75,180.0,90.0,0.75
8061,1984,7.771803811200002,0.75,270.0,90.0,0.75
8061,1995,10.440908150400002,0.6,0.0,90.0,0.6
8061,1995,10.440908150400002,0.6,90.0,90.0,0.6
8061,1995,10.440908150400002,0.6,180.0,90.0,0.6
8061,1995,10.440908150400002,0.6,270.0,90.0,0.6
8061,2002,7.555920372000001,0.6,0.0,90.0,0.6
8061,2002,7.555920372000001,0.6,90.0,90.0,0.6
8061,2002,7.555920372000001,0.6,180.0,90.0,0.6
8061,2002,7.555920372000001,0.6,270.0,90.0,0.6
8061,2009,7.555920372000001,0.6,0.0,90.0,0.6
8061,2009,7.555920372000001,0.6,90.0,90.0,0.6
8061,2009,7.555920372000001,0.6,180.0,90.0,0.6
8061,2009,7.555920372000001,0.6,270.0,90.0,0.6
10939,1918,6.162490900800001,0.75,0.0,90.0,0.75
10939,1918,6.162490900800001,0.75,90.0,90.0,0.75
10939,1918,6.162490900800001,0.75,180.0,90.0,0.75
10939,1918,6.162490900800001,0.75,270.0,90.0,0.75
10939,1919,6.7905154512,0.75,0.0,90.0,0.75
10939,1919,6.7905154512,0.75,90.0,90.0,0.75
10939,1919,6.7905154512,0.75,180.0,90.0,0.75
10939,1919,6.7905154512,0.75,270.0,90.0,0.75
10939,1949,6.515754710400001,0.75,0.0,90.0,0.75
10939,1949,6.515754710400001,0.75,90.0,90.0,0.75
10939,1949,6.515754710400001,0.75,180.0,90.0,0.75
10939,1949,6.515754710400001,0.75,270.0,90.0,0.75
10939,1958,8.7923437056,0.75,0.0,90.0,0.75
10939,1958,8.7923437056,0.75,90.0,90.0,0.75
10939,1958,8.7923437056,0.75,180.0,90.0,0.75
10939,1958,8.7923437056,0.75,270.0,90.0,0.75
10939,1969,7.76002835088,0.75,0.0,90.0,0.75
10939,1969,7.76002835088,0.75,90.0,90.0,0.75
10939,1969,7.76002835088,0.75,180.0,90.0,0.75
10939,1969,7.76002835088,0.75,270.0,90.0,0.75
10939,1979,4.9064418000000005,0.75,0.0,90.0,0.75
10939,1979,4.9064418000000005,0.75,90.0,90.0,0.75
10939,1979,4.9064418000000005,0.75,180.0,90.0,0.75
10939,1979,4.9064418000000005,0.75,270.0,90.0,0.75
10939,1984,7.771803811200002,0.75,0.0,90.0,0.75
10939,1984,7.771803811200002,0.75,90.0,90.0,0.75
10939,1984,7.771803811200002,0.75,180.0,90.0,0.75
10939,1984,7.771803811200002,0.75,270.0,90.0,0.75
10939,1995,10.440908150400002,0.6,0.0,90.0,0.6
10939,1995,10.440908150400002,0.6,90.0,90.0,0.6
10939,1995,10.440908150400002,0.6,180.0,90.0,0.6
10939,1995,10.440908150400002,0.6,270.0,90.0,0.6
10939,2002,7.555920372000001,0.6,0.0,90.0,0.6
10939,2002,7.555920372000001,0.6,90.0,90.0,0.6
10939,2002,7.555920372000001,0.6,180.0,90.0,0.6
10939,2002,7.555920372000001,0.6,270.0,90.0,0.6
10939,2009,7.555920372000001,0.6,0.0,90.0,0.6
10939,2009,7.555920372000001,0.6,90.0,90.0,0.6
10939,2009,7.555920372000001,0.6,180.0,90.0,0.6
10939,2009,7.555920372000001,0.6,270.0,90.0,0.6
15311,1918,12.03691270032,0.75,0.0,90.0,0.75
15311,1918,12.03691270032,0.75,90.0,90.0,0.75
15311,1918,12.03691270032,0.75,180.0,90.0,0.75
15311,1918,12.03691270032,0.75,270.0,90.0,0.75
15311,1919,13.26360444048,0.75,0.0,90.0,0.75
15311,1919,13.26360444048,0.75,90.0,90.0,0.75
15311,1919,13.26360444048,0.75,180.0,90.0,0.75
15311,1919,13.26360444048,0.75,270.0,90.0,0.75
15311,1949,12.726926804160001,0.75,0.0,90.0,0.75
15311,1949,12.726926804160001,0.75,90.0,90.0,0.75
15311,1949,12.726926804160001,0.75,180.0,90.0,0.75
15311,1949,12.726926804160001,0.75,270.0,90.0,0.75
15311,1958,17.173684362240003,0.75,0.0,90.0,0.75
15311,1958,17.173684362240003,0.75,90.0,90.0,0.75
15311,1958,17.173684362240003,0.75,180.0,90.0,0.75
15311,1958,17.173684362240003,0.75,270.0,90.0,0.75
15311,1969,15.157309814352,0.75,0.0,90.0,0.75
15311,1969,15.157309814352,0.75,90.0,90.0,0.75
15311,1969,15.157309814352,0.75,180.0,90.0,0.75
15311,1969,15.157309814352,0.75,270.0,90.0,0.75
15311,1979,9.58352922,0.75,0.0,90.0,0.75
15311,1979,9.58352922,0.75,90.0,90.0,0.75
15311,1979,9.58352922,0.75,180.0,90.0,0.75
15311,1979,9.58352922,0.75,270.0,90.0,0.75
15311,1984,15.180310284480003,0.75,0.0,90.0,0.75
15311,1984,15.180310284480003,0.75,90.0,90.0,0.75
15311,1984,15.180310284480003,0.75,180.0,90.0,0.75
15311,1984,15.180310284480003,0.75,270.0,90.0,0.75
15311,1995,20.39375018016,0.6,0.0,90.0,0.6
15311,1995,20.39375018016,0.6,90.0,90.0,0.6
15311,1995,20.39375018016,0.6,180.0,90.0,0.6
15311,1995,20.39375018016,0.6,270.0,90.0,0.6
15311,2002,14.758634998800002,0.6,0.0,90.0,0.6
15311,2002,14.758634998800002,0.6,90.0,90.0,0.6
15311,2002,14.758634998800002,0.6,180.0,90.0,0.6
15311,2002,14.758634998800002,0.6,270.0,90.0,0.6
15311,2009,14.758634998800002,0.6,0.0,90.0,0.6
15311,2009,14.758634998800002,0.6,90.0,90.0,0.6
15311,2009,14.758634998800002,0.6,180.0,90.0,0.6
15311,2009,14.758634998800002,0.6,270.0,90.0,0.6
57679,1918,6.162490900800001,0.75,0.0,90.0,0.75
57679,1918,6.162490900800001,0.75,90.0,90.0,0.75
57679,1918,6.162490900800001,0.75,180.0,90.0,0.75
57679,1918,6.162490900800001,0.75,270.0,90.0,0.75
57679,1919,6.7905154512,0.75,0.0,90.0,0.75
57679,1919,6.7905154512,0.75,90.0,90.0,0.75
57679,1919,6.7905154512,0.75,180.0,90.0,0.75
57679,1919,6.7905154512,0.75,270.0,90.0,0.75
57679,1949,6.515754710400001,0.75,0.0,90.0,0.75
57679,1949,6.515754710400001,0.75,90.0,90.0,0.75
57679,1949,6.515754710400001,0.75,180.0,90.0,0.75
57679,1949,6.515754710400001,0.75,270.0,90.0,0.75
57679,1958,8.7923437056,0.75,0.0,90.0,0.75
57679,1958,8.7923437056,0.75,90.0,90.0,0.75
57679,1958,8.7923437056,0.75,180.0,90.0,0.75
57679,1958,8.7923437056,0.75,270.0,90.0,0.75
57679,1969,7.76002835088,0.75,0.0,90.0,0.75
57679,1969,7.76002835088,0.75,90.0,90.0,0.75
57679,1969,7.76002835088,0.75,180.0,90.0,0.75
57679,1969,7.76002835088,0.75,270.0,90.0,0.75
57679,1979,4.9064418000000005,0.75,0.0,90.0,0.75
57679,1979,4.9064418000000005,0.75,90.0,90.0,0.75
57679,1979,4.9064418000000005,0.75,180.0,90.0,0.75
57679,1979,4.9064418000000005,0.75,270.0,90.0,0.75
57679,1984,7.771803811200002,0.75,0.0,90.0,0.75
57679,1984,7.771803811200002,0.75,90.0,90.0,0.75
57679,1984,7.771803811200002,0.75,180.0,90.0,0.75
57679,1984,7.771803811200002,0.75,270.0,90.0,0.75
57679,1995,10.440908150400002,0.6,0.0,90.0,0.6
57679,1995,10.440908150400002,0.6,90.0,90.0,0.6
57679,1995,10.440908150400002,0.6,180.0,90.0,0.6
57679,1995,10.440908150400002,0.6,270.0,90.0,0.6
57679,2002,7.555920372000001,0.6,0.0,90.0,0.6
57679,2002,7.555920372000001,0.6,90.0,90.0,0.6
57679,2002,7.555920372000001,0.6,180.0,90.0,0.6
57679,2002,7.555920372000001,0.6,270.0,90.0,0.6
57679,2009,7.555920372000001,0.6,0.0,90.0,0.6
57679,2009,7.555920372000001,0.6,90.0,90.0,0.6
57679,2009,7.555920372000001,0.6,180.0,90.0,0.6
57679,2009,7.555920372000001,0.6,270.0,90.0,0.6
61829,1918,3.2271032232000003,0.75,0.0,90.0,0.75
61829,1918,3.2271032232000003,0.75,90.0,90.0,0.75
61829,1918,3.2271032232000003,0.75,180.0,90.0,0.75
61829,1918,3.2271032232000003,0.75,270.0,90.0,0.75
61829,1919,3.5559799848,0.75,0.0,90.0,0.75
61829,1919,3.5559799848,0.75,90.0,90.0,0.75
61829,1919,3.5559799848,0.75,180.0,90.0,0.75
61829,1919,3.5559799848,0.75,270.0,90.0,0.75
61829,1949,3.4120964016000004,0.75,0.0,90.0,0.75
61829,1949,3.4120964016000004,0.75,90.0,90.0,0.75
61829,1949,3.4120964016000004,0.75,180.0,90.0,0.75
61829,1949,3.4120964016000004,0.75,270.0,90.0,0.75
61829,1958,4.6042746624,0.75,0.0,90.0,0.75
61829,1958,4.6042746624,0.75,90.0,90.0,0.75
61829,1958,4.6042746624,0.75,180.0,90.0,0.75
61829,1958,4.6042746624,0.75,270.0,90.0,0.75
61829,1969,4.0636834855199995,0.75,0.0,90.0,0.75
61829,1969,4.0636834855199995,0.75,90.0,90.0,0.75
61829,1969,4.0636834855199995,0.75,180.0,90.0,0.75
61829,1969,4.0636834855199995,0.75,270.0,90.0,0.75
61829,1979,2.5693497,0.75,0.0,90.0,0.75
61829,1979,2.5693497,0.75,90.0,90.0,0.75
61829,1979,2.5693497,0.75,180.0,90.0,0.75
61829,1979,2.5693497,0.75,270.0,90.0,0.75
61829,1984,4.069849924800001,0.75,0.0,90.0,0.75
61829,1984,4.069849924800001,0.75,90.0,90.0,0.75
61829,1984,4.069849924800001,0.75,180.0,90.0,0.75
61829,1984,4.069849924800001,0.75,270.0,90.0,0.75
61829,1995,5.4675761616,0.6,0.0,90.0,0.6
61829,1995,5.4675761616,0.6,90.0,90.0,0.6
61829,1995,5.4675761616,0.6,180.0,90.0,0.6
61829,1995,5.4675761616,0.6,270.0,90.0,0.6
61829,2002,3.956798538,0.6,0.0,90.0,0.6
61829,2002,3.956798538,0.6,90.0,90.0,0.6
61829,2002,3.956798538,0.6,180.0,90.0,0.6
61829,2002,3.956798538,0.6,270.0,90.0,0.6
61829,2009,3.956798538,0.6,0.0,90.0,0.6
61829,2009,3.956798538,0.6,90.0,90.0,0.6
61829,2009,3.956798538,0.6,180.0,90.0,0.6
61829,2009,3.956798538,0.6,270.0,90.0,0.6
80450,1918,4.4486620704,0.75,0.0,90.0,0.75
80450,1918,4.4486620704,0.75,90.0,90.0,0.75
80450,1918,4.4486620704,0.75,180.0,90.0,0.75
80450,1918,4.4486620704,0.75,270.0,90.0,0.75
80450,1919,4.9020289056,0.75,0.0,90.0,0.75
80450,1919,4.9020289056,0.75,90.0,90.0,0.75
80450,1919,4.9020289056,0.75,180.0,90.0,0.75
80450,1919,4.9020289056,0.75,270.0,90.0,0.75
80450,1949,4.7036809152000005,0.75,0.0,90.0,0.75
80450,1949,4.7036809152000005,0.75,90.0,90.0,0.75
80450,1949,4.7036809152000005,0.75,180.0,90.0,0.75
80450,1949,4.7036809152000005,0.75,270.0,90.0,0.75
80450,1958,6.3471356928,0.75,0.0,90.0,0.75
80450,1958,6.3471356928,0.75,90.0,90.0,0.75
80450,1958,6.3471356928,0.75,180.0,90.0,0.75
80450,1958,6.3471356928,0.75,270.0,90.0,0.75
80450,1969,5.60191395744,0.75,0.0,90.0,0.75
80450,1969,5.60191395744,0.75,90.0,90.0,0.75
80450,1969,5.60191395744,0.75,180.0,90.0,0.75
80450,1969,5.60191395744,0.75,270.0,90.0,0.75
80450,1979,3.5419284,0.75,0.0,90.0,0.75
80450,1979,3.5419284,0.75,90.0,90.0,0.75
80450,1979,3.5419284,0.75,180.0,90.0,0.75
80450,1979,3.5419284,0.75,270.0,90.0,0.75
80450,1984,5.610414585600001,0.75,0.0,90.0,0.75
80450,1984,5.610414585600001,0.75,90.0,90.0,0.75
80450,1984,5.610414585600001,0.75,180.0,90.0,0.75
80450,1984,5.610414585600001,0.75,270.0,90.0,0.75
80450,1995,7.537223635200001,0.6,0.0,90.0,0.6
80450,1995,7.537223635200001,0.6,90.0,90.0,0.6
80450,1995,7.537223635200001,0.6,180.0,90.0,0.6
80450,1995,7.537223635200001,0.6,270.0,90.0,0.6
80450,2002,5.454569736000001,0.6,0.0,90.0,0.6
80450,2002,5.454569736000001,0.6,90.0,90.0,0.6
80450,2002,5.454569736000001,0.6,180.0,90.0,0.6
80450,2002,5.454569736000001,0.6,270.0,90.0,0.6
80450,2009,5.454569736000001,0.6,0.0,90.0,0.6
80450,2009,5.454569736000001,0.6,90.0,90.0,0.6
80450,2009,5.454569736000001,0.6,180.0,90.0,0.6
80450,2009,5.454569736000001,0.6,270.0,90.0,0.6
112961,1918,6.162490900800001,0.75,0.0,90.0,0.75
112961,1918,6.162490900800001,0.75,90.0,90.0,0.75
112961,1918,6.162490900800001,0.75,180.0,90.0,0.75
112961,1918,6.162490900800001,0.75,270.0,90.0,0.75
112961,1919,6.7905154512,0.75,0.0,90.0,0.75
112961,1919,6.7905154512,0.75,90.0,90.0,0.75
112961,1919,6.7905154512,0.75,180.0,90.0,0.75
112961,1919,6.7905154512,0.75,270.0,90.0,0.75
112961,1949,6.515754710400001,0.75,0.0,90.0,0.75
112961,1949,6.515754710400001,0.75,90.0,90.0,0.75
112961,1949,6.515754710400001,0.75,180.0,90.0,0.75
112961,1949,6.515754710400001,0.75,270.0,90.0,0.75
112961,1958,8.7923437056,0.75,0.0,90.0,0.75
112961,1958,8.7923437056,0.75,90.0,90.0,0.75
112961,1958,8.7923437056,0.75,180.0,90.0,0.75
112961,1958,8.7923437056,0.75,270.0,90.0,0.75
112961,1969,7.76002835088,0.75,0.0,90.0,0.75
112961,1969,7.76002835088,0.75,90.0,90.0,0.75
112961,1969,7.76002835088,0.75,180.0,90.0,0.75
112961,1969,7.76002835088,0.75,270.0,90.0,0.75
