,id,year,filename,inhabitants,resistance[K W-1],capacitance[J K-1],method,heating:demand[Wh],heating:load_max[W],cooling:demand[Wh],cooling:load_max[W],stories,area[m2],climate_zone
534,181269,1969,G3500090_mixed_dry.csv,5,0.0022556750782282,144071374.2542621,geoma,34882592,18508,2034437,7884,1,113.3417088,mixed dry
535,181269,1979,G3500090_mixed_dry.csv,5,0.0026986833652099,54416803.820049055,geoma,30123920,15858,2057240,6755,1,113.3417088,mixed dry
536,181269,1984,G3500090_mixed_dry.csv,5,0.0031290027187622,36995570.29779472,geoma,26686361,14002,1924007,5965,1,113.3417088,mixed dry
537,181269,1995,G3500090_mixed_dry.csv,5,0.0049108090629254,78167993.78219059,geoma,18430306,9780,1069535,4166,1,113.3417088,mixed dry
538,181269,2002,G3500090_mixed_dry.csv,5,0.0075295906732563,79951700.18251061,geoma,13532962,7202,734792,3068,1,113.3417088,mixed dry
539,181269,2009,G3500090_mixed_dry.csv,5,0.0075295906732563,79951700.18251061,geoma,13532962,7202,734792,3068,1,113.3417088,mixed dry
540,187284,1918,G3500090_mixed_dry.csv,7,0.0005288737894379,295185547.9591477,geoma,54339893,54919,8748645,30334,1,306.67293504,mixed dry
541,187284,1919,G3500090_mixed_dry.csv,7,0.0006885190518612,190356257.09927988,geoma,42597400,42608,7053086,23534,1,306.67293504,mixed dry
542,187284,1949,G3500090_mixed_dry.csv,7,0.0005404008272272,215280949.6704702,geoma,54094605,53786,9121373,29709,1,306.67293504,mixed dry
543,187284,1958,G3500090_mixed_dry.csv,7,0.0005288881884218,263291365.05296043,geoma,54690505,54917,8958340,30333,1,306.67293504,mixed dry
544,187284,1969,G3500090_mixed_dry.csv,7,0.0008336636157038,389819349.519114,geoma,33619028,35507,4858927,19612,1,306.67293504,mixed dry
545,187284,1979,G3500090_mixed_dry.csv,7,0.0009973928220406,147237597.8770344,geoma,29814426,29978,4865725,16558,1,306.67293504,mixed dry
546,187284,1984,G3500090_mixed_dry.csv,7,0.0011564323892426,100100309.46968883,geoma,26318147,26106,4469277,14420,1,306.67293504,mixed dry
547,187284,1995,G3500090_mixed_dry.csv,7,0.001814961241069,211502088.09427145,geoma,16257115,15695,2314580,9553,1,306.67293504,mixed dry
548,187284,2002,G3500090_mixed_dry.csv,7,0.0027828235750902,216328329.7561209,geoma,10856628,10812,1493380,6581,1,306.67293504,mixed dry
549,187284,2009,G3500090_mixed_dry.csv,7,0.0027828235750902,216328329.7561209,geoma,10856628,10812,1493380,6581,1,306.67293504,mixed dry
550,190355,1918,G3500090_mixed_dry.csv,2,0.0004943062957544,337579472.7494292,geoma,83669411,64436,16890554,35872,2,247.40079552,mixed dry
